"","log.move","hr","Season","DayNight","Sex","Stage","julian","BearID","Year","BearIDYear"
"392",2.057834788,33,"Spring","Night","M","Male",102,4055,2010,405510
"393",1.233725762,47,"Spring","Day","M","Male",103,4055,2010,405510
"394",1.1814204,33,"Spring","Night","M","Male",103,4055,2010,405510
"395",1.725441588,45,"Spring","Day","M","Male",104,4055,2010,405510
"396",2.745731268,44,"Spring","Day","M","Male",105,4055,2010,405510
"397",1.498953179,50,"Spring","Day","M","Male",106,4055,2010,405510
"398",0.259282598,40,"Spring","Night","M","Male",106,4055,2010,405510
"399",0.685115009,50,"Spring","Day","M","Male",107,4055,2010,405510
"400",4.857818169,63,"Spring","Night","M","Male",107,4055,2010,405510
"401",3.069400863,50,"Spring","Day","M","Male",108,4055,2010,405510
"402",4.90733192,56,"Spring","Night","M","Male",108,4055,2010,405510
"403",2.923430362,55,"Spring","Day","M","Male",109,4055,2010,405510
"404",1.513587587,49,"Spring","Day","M","Male",110,4055,2010,405510
"405",5.513089979,99,"Spring","Night","M","Male",110,4055,2010,405510
"406",2.653875567,48,"Spring","Day","M","Male",111,4055,2010,405510
"407",5.412217317,76,"Spring","Night","M","Male",111,4055,2010,405510
"408",1.093264682,49,"Spring","Day","M","Male",112,4055,2010,405510
"409",4.422052312,76,"Spring","Night","M","Male",112,4055,2010,405510
"410",0.264669298,55,"Spring","Day","M","Male",113,4055,2010,405510
"411",2.02669983,53,"Spring","Day","M","Male",114,4055,2010,405510
"412",4.974296291,61,"Spring","Night","M","Male",114,4055,2010,405510
"413",2.715092016,52,"Spring","Day","M","Male",115,4055,2010,405510
"414",2.516486063,50,"Spring","Day","M","Male",116,4055,2010,405510
"415",4.316674449,51,"Spring","Day","M","Male",117,4055,2010,405510
"416",1.817589646,55,"Spring","Day","M","Male",118,4055,2010,405510
"417",4.543379885,50,"Spring","Night","M","Male",118,4055,2010,405510
"418",3.146606162,52,"Spring","Day","M","Male",119,4055,2010,405510
"419",-0.970219074,55,"Spring","Day","M","Male",120,4055,2010,405510
"420",6.020290071,73,"Spring","Night","M","Male",120,4055,2010,405510
"421",1.341558467,51,"Spring","Day","M","Male",121,4055,2010,405510
"422",5.013916571,81,"Spring","Night","M","Male",121,4055,2010,405510
"423",4.671407264,70,"Spring","Night","M","Male",122,4055,2010,405510
"424",0.985816795,49,"Spring","Day","M","Male",123,4055,2010,405510
"425",2.457107132,55,"Spring","Day","M","Male",124,4055,2010,405510
"426",1.646348266,49,"Spring","Day","M","Male",125,4055,2010,405510
"427",6.426559652,76,"Spring","Night","M","Male",125,4055,2010,405510
"428",5.805300618,92,"Spring","Night","M","Male",127,4055,2010,405510
"429",2.682185235,48,"Spring","Day","M","Male",128,4055,2010,405510
"430",1.792259344,47,"Spring","Day","M","Male",129,4055,2010,405510
"431",6.57922899,73,"Spring","Night","M","Male",129,4055,2010,405510
"432",1.763188512,51,"Spring","Day","M","Male",130,4055,2010,405510
"433",6.629725143,63,"Spring","Night","M","Male",130,4055,2010,405510
"434",1.781372376,46,"Spring","Day","M","Male",131,4055,2010,405510
"435",6.564605598,73,"Spring","Night","M","Male",131,4055,2010,405510
"436",1.322821938,48,"Spring","Day","M","Male",132,4055,2010,405510
"437",7.422198551,80,"Spring","Night","M","Male",132,4055,2010,405510
"438",2.242197943,47,"Spring","Day","M","Male",133,4055,2010,405510
"439",6.625730507,64,"Spring","Night","M","Male",134,4055,2010,405510
"440",1.139114232,48,"Spring","Day","M","Male",135,4055,2010,405510
"441",7.360040994,68,"Spring","Night","M","Male",135,4055,2010,405510
"442",4.286410158,50,"Spring","Day","M","Male",136,4055,2010,405510
"443",5.583150384,80,"Spring","Day","M","Male",137,4055,2010,405510
"444",6.548290733,71,"Spring","Night","M","Male",137,4055,2010,405510
"445",4.3883814,73,"Spring","Night","M","Male",138,4055,2010,405510
"446",6.417433017,60,"Spring","Night","M","Male",139,4055,2010,405510
"447",0.15956457,70,"Spring","Night","M","Male",140,4055,2010,405510
"448",2.896850724,128,"Spring","Day","M","Male",141,4055,2010,405510
"449",2.635264431,98,"Spring","Day","M","Male",142,4055,2010,405510
"450",3.059786302,97,"Spring","Night","M","Male",143,4055,2010,405510
"451",1.639773112,90,"Spring","Day","M","Male",144,4055,2010,405510
"452",2.003100308,83,"Spring","Day","M","Male",146,4055,2010,405510
"453",0.541742726,80,"Spring","Day","M","Male",147,4055,2010,405510
"454",1.178962641,73,"Spring","Day","M","Male",148,4055,2010,405510
"455",3.101577672,72,"Spring","Night","M","Male",148,4055,2010,405510
"456",0.423305026,66,"Spring","Day","M","Male",149,4055,2010,405510
"457",1.028189824,60,"Spring","Day","M","Male",150,4055,2010,405510
"458",4.049974614,59,"Spring","Night","M","Male",152,4055,2010,405510
"459",0.886243811,60,"Spring","Day","M","Male",153,4055,2010,405510
"460",3.535028729,65,"Spring","Night","M","Male",154,4055,2010,405510
"461",0.406131553,53,"Spring","Night","M","Male",156,4055,2010,405510
"462",3.297206298,51,"Spring","Night","M","Male",157,4055,2010,405510
"463",4.558937748,81,"Spring","Day","M","Male",158,4055,2010,405510
"464",2.645394351,50,"Spring","Night","M","Male",158,4055,2010,405510
"465",6.883446193,73,"Spring","Day","M","Male",159,4055,2010,405510
"466",4.471238713,66,"Spring","Night","M","Male",159,4055,2010,405510
"467",5.925479647,101,"Spring","Day","M","Male",160,4055,2010,405510
"468",8.00713061,57,"Spring","Night","M","Male",160,4055,2010,405510
"469",5.461001532,82,"Spring","Day","M","Male",161,4055,2010,405510
"470",3.928762121,107,"Spring","Night","M","Male",161,4055,2010,405510
"471",1.501407168,47,"Spring","Day","M","Male",168,4055,2010,405510
"472",1.315335272,97,"Spring","Night","M","Male",169,4055,2010,405510
"473",0.718814927,61,"Spring","Day","M","Male",170,4055,2010,405510
"474",3.036586268,47,"Spring","Night","M","Male",170,4055,2010,405510
"475",2.239645293,59,"Spring","Day","M","Male",171,4055,2010,405510
"476",0.382537603,48,"Spring","Day","M","Male",172,4055,2010,405510
"477",1.25902901,51,"Spring","Day","M","Male",173,4055,2010,405510
"478",0.359770149,58,"Spring","Day","M","Male",174,4055,2010,405510
"479",7.447763518,82,"Spring","Night","M","Male",174,4055,2010,405510
"480",3.825287954,85,"Spring","Night","M","Male",176,4055,2010,405510
"481",0.389335726,67,"Spring","Day","M","Male",177,4055,2010,405510
"482",1.653646167,51,"Spring","Night","M","Male",177,4055,2010,405510
"483",3.872013181,48,"Spring","Day","M","Male",178,4055,2010,405510
"484",0.927823968,76,"Spring","Day","M","Male",180,4055,2010,405510
"485",0.296394013,57,"Spring","Day","M","Male",181,4055,2010,405510
"486",6.905514771,72,"Spring","Night","M","Male",181,4055,2010,405510
"487",0.346422567,53,"Spring","Day","M","Male",182,4055,2010,405510
"488",2.29445211,51,"Summer","Day","M","Male",183,4055,2010,405510
"489",1.410254999,49,"Summer","Day","M","Male",184,4055,2010,405510
"490",6.438709591,78,"Summer","Night","M","Male",184,4055,2010,405510
"491",0.833343811,49,"Summer","Day","M","Male",185,4055,2010,405510
"492",7.149878374,72,"Summer","Night","M","Male",185,4055,2010,405510
"493",1.052917329,52,"Summer","Day","M","Male",186,4055,2010,405510
"494",3.065398252,50,"Summer","Day","M","Male",187,4055,2010,405510
"495",6.531553784,89,"Summer","Night","M","Male",188,4055,2010,405510
"496",1.802039779,57,"Summer","Day","M","Male",189,4055,2010,405510
"497",3.587012828,64,"Summer","Day","M","Male",191,4055,2010,405510
"498",3.168508418,72,"Summer","Day","M","Male",194,4055,2010,405510
"499",1.210153663,63,"Summer","Day","M","Male",196,4055,2010,405510
"500",1.647889099,72,"Summer","Day","M","Male",197,4055,2010,405510
"501",3.0294088,73,"Summer","Day","M","Male",198,4055,2010,405510
"502",0.485507816,53,"Summer","Night","M","Male",198,4055,2010,405510
"503",5.236463239,70,"Summer","Day","M","Male",199,4055,2010,405510
"504",4.370004659,65,"Summer","Night","M","Male",199,4055,2010,405510
"505",0.517602608,79,"Summer","Day","M","Male",201,4055,2010,405510
"506",4.688113299,62,"Summer","Night","M","Male",201,4055,2010,405510
"507",4.098203773,73,"Summer","Night","M","Male",202,4055,2010,405510
"508",0.400787519,79,"Summer","Day","M","Male",203,4055,2010,405510
"509",6.669876191,73,"Summer","Day","M","Male",204,4055,2010,405510
"510",4.826816617,56,"Summer","Night","M","Male",205,4055,2010,405510
"511",4.134958535,69,"Summer","Day","M","Male",206,4055,2010,405510
"512",6.606047302,54,"Summer","Night","M","Male",207,4055,2010,405510
"513",0.479334957,69,"Summer","Day","M","Male",208,4055,2010,405510
"514",5.08607048,83,"Summer","Night","M","Male",208,4055,2010,405510
"515",0.622724716,59,"Summer","Day","M","Male",209,4055,2010,405510
"516",0.156148682,59,"Summer","Day","M","Male",210,4055,2010,405510
"517",3.470381346,76,"Summer","Night","M","Male",210,4055,2010,405510
"518",7.390680069,74,"Summer","Night","M","Male",211,4055,2010,405510
"519",5.185243849,56,"Summer","Day","M","Male",212,4055,2010,405510
"520",6.300229677,63,"Summer","Day","M","Male",213,4055,2010,405510
"521",5.442101643,87,"Summer","Night","M","Male",213,4055,2010,405510
"522",5.984638805,72,"Summer","Night","M","Male",214,4055,2010,405510
"523",2.20552338,51,"Summer","Day","M","Male",215,4055,2010,405510
"524",6.535516995,68,"Summer","Night","M","Male",215,4055,2010,405510
"525",3.992810051,58,"Summer","Day","M","Male",216,4055,2010,405510
"526",1.57318878,77,"Summer","Day","M","Male",217,4055,2010,405510
"527",4.862073412,88,"Summer","Night","M","Male",218,4055,2010,405510
"528",3.126190198,67,"Summer","Day","M","Male",219,4055,2010,405510
"529",6.26386482,81,"Summer","Night","M","Male",219,4055,2010,405510
"530",1.711452838,74,"Summer","Day","M","Male",221,4055,2010,405510
"531",6.481151311,94,"Summer","Night","M","Male",221,4055,2010,405510
"532",4.208669775,69,"Summer","Day","M","Male",222,4055,2010,405510
"533",5.449952027,89,"Summer","Night","M","Male",222,4055,2010,405510
"534",4.820870102,79,"Summer","Day","M","Male",223,4055,2010,405510
"535",4.366874925,86,"Summer","Night","M","Male",223,4055,2010,405510
"536",3.16758253,80,"Summer","Day","M","Male",224,4055,2010,405510
"537",6.330148622,98,"Summer","Night","M","Male",224,4055,2010,405510
"538",4.601473361,86,"Summer","Day","M","Male",225,4055,2010,405510
"539",2.295963217,94,"Summer","Night","M","Male",225,4055,2010,405510
"540",2.452297366,71,"Summer","Day","M","Male",227,4055,2010,405510
"541",6.53060937,94,"Summer","Night","M","Male",227,4055,2010,405510
"542",4.336205185,63,"Summer","Day","M","Male",228,4055,2010,405510
"543",3.477911479,89,"Summer","Night","M","Male",228,4055,2010,405510
"544",2.854111104,72,"Summer","Day","M","Male",229,4055,2010,405510
"545",3.26407861,78,"Summer","Night","M","Male",229,4055,2010,405510
"546",3.254551801,88,"Summer","Day","M","Male",230,4055,2010,405510
"547",3.04941521,81,"Summer","Day","M","Male",231,4055,2010,405510
"548",4.6477123,88,"Summer","Night","M","Male",231,4055,2010,405510
"549",5.896469568,78,"Summer","Day","M","Male",232,4055,2010,405510
"550",7.030744296,75,"Summer","Night","M","Male",232,4055,2010,405510
"551",3.950377959,75,"Summer","Day","M","Male",233,4055,2010,405510
"552",0.786182047,84,"Summer","Night","M","Male",235,4055,2010,405510
"553",0.563200939,64,"Spring","Night","F","Fem",113,4011,2012,4011
"554",1.432770537,56,"Spring","Day","F","Fem",113,4011,2012,4011
"555",1.578443146,68,"Spring","Night","F","Fem",114,4011,2012,4011
"556",2.036046287,71,"Spring","Day","F","Fem",114,4011,2012,4011
"557",2.047190186,73,"Spring","Night","F","Fem",115,4011,2012,4011
"558",2.923529649,67,"Spring","Day","F","Fem",115,4011,2012,4011
"559",1.655279785,71,"Spring","Night","F","Fem",116,4011,2012,4011
"560",2.969323691,63,"Spring","Day","F","Fem",116,4011,2012,4011
"561",1.807886736,66,"Spring","Night","F","Fem",117,4011,2012,4011
"562",1.000808024,73,"Spring","Day","F","Fem",117,4011,2012,4011
"563",1.439837066,71,"Spring","Night","F","Fem",118,4011,2012,4011
"564",0.319865891,66,"Spring","Day","F","Fem",118,4011,2012,4011
"565",1.579335981,68,"Spring","Night","F","Fem",119,4011,2012,4011
"566",0.1714716,62,"Spring","Day","F","Fem",119,4011,2012,4011
"567",2.276104292,65,"Spring","Night","F","Fem",120,4011,2012,4011
"568",1.241754001,68,"Spring","Night","F","Fem",121,4011,2012,4011
"569",1.748083714,67,"Spring","Day","F","Fem",121,4011,2012,4011
"570",2.083910179,78,"Spring","Night","F","Fem",122,4011,2012,4011
"571",3.358729826,68,"Spring","Day","F","Fem",122,4011,2012,4011
"572",3.17154162,73,"Spring","Night","F","Fem",123,4011,2012,4011
"573",0.495191321,63,"Spring","Day","F","Fem",123,4011,2012,4011
"574",1.942854564,70,"Spring","Night","F","Fem",124,4011,2012,4011
"575",2.841641492,63,"Spring","Day","F","Fem",124,4011,2012,4011
"576",1.225222037,67,"Spring","Night","F","Fem",125,4011,2012,4011
"577",1.084771273,69,"Spring","Night","F","Fem",126,4011,2012,4011
"578",0.600619396,63,"Spring","Day","F","Fem",126,4011,2012,4011
"579",0.988700334,75,"Spring","Night","F","Fem",127,4011,2012,4011
"580",1.569353458,68,"Spring","Day","F","Fem",127,4011,2012,4011
"581",1.979264959,79,"Spring","Night","F","Fem",128,4011,2012,4011
"582",2.706737665,60,"Spring","Day","F","Fem",128,4011,2012,4011
"583",1.075460873,69,"Spring","Night","F","Fem",129,4011,2012,4011
"584",2.132243493,60,"Spring","Day","F","Fem",129,4011,2012,4011
"585",1.513879401,74,"Spring","Night","F","Fem",130,4011,2012,4011
"586",3.544188322,60,"Spring","Day","F","Fem",130,4011,2012,4011
"587",0.688333263,70,"Spring","Day","F","Fem",131,4011,2012,4011
"588",1.522820022,70,"Spring","Night","F","Fem",133,4011,2012,4011
"589",2.576592869,83,"Spring","Night","F","Fem",134,4011,2012,4011
"590",1.054423824,73,"Spring","Night","F","Fem",135,4011,2012,4011
"591",4.880073334,76,"Spring","Day","F","Fem",135,4011,2012,4011
"592",1.618402421,84,"Spring","Night","F","Fem",137,4011,2012,4011
"593",3.579843734,58,"Spring","Day","F","Fem",137,4011,2012,4011
"594",2.136927631,72,"Spring","Night","F","Fem",138,4011,2012,4011
"595",4.349009822,82,"Spring","Day","F","Fem",139,4011,2012,4011
"596",3.098876623,74,"Spring","Day","F","Fem",140,4011,2012,4011
"597",1.399202378,64,"Spring","Night","F","Fem",142,4011,2012,4011
"598",2.461546266,70,"Spring","Night","F","Fem",143,4011,2012,4011
"599",4.352376774,75,"Spring","Day","F","Fem",144,4011,2012,4011
"600",1.034581704,79,"Spring","Night","F","Fem",146,4011,2012,4011
"601",1.850615299,82,"Spring","Night","F","Fem",147,4011,2012,4011
"602",4.234766613,67,"Spring","Day","F","Fem",148,4011,2012,4011
"603",4.524545804,59,"Spring","Day","F","Fem",150,4011,2012,4011
"604",1.721148103,67,"Spring","Night","F","Fem",151,4011,2012,4011
"605",5.152006726,61,"Spring","Day","F","Fem",151,4011,2012,4011
"606",-0.150600473,75,"Spring","Night","F","Fem",152,4011,2012,4011
"607",3.582279423,80,"Spring","Day","F","Fem",153,4011,2012,4011
"608",1.250588446,77,"Spring","Night","F","Fem",154,4011,2012,4011
"609",1.219182643,70,"Spring","Night","F","Fem",155,4011,2012,4011
"610",4.367437867,77,"Spring","Day","F","Fem",155,4011,2012,4011
"611",5.547392016,71,"Spring","Day","F","Fem",156,4011,2012,4011
"612",-0.504808765,68,"Spring","Night","F","Fem",157,4011,2012,4011
"613",2.474083185,74,"Spring","Night","F","Fem",158,4011,2012,4011
"614",4.179470096,69,"Spring","Day","F","Fem",158,4011,2012,4011
"615",1.811069184,73,"Spring","Night","F","Fem",160,4011,2012,4011
"616",3.790297919,75,"Spring","Night","F","Fem",161,4011,2012,4011
"617",4.461617124,72,"Spring","Day","F","Fem",161,4011,2012,4011
"618",4.08089686,87,"Spring","Night","F","Fem",162,4011,2012,4011
"619",0.957135289,73,"Spring","Night","F","Fem",163,4011,2012,4011
"620",-0.248691845,66,"Spring","Night","F","Fem",164,4011,2012,4011
"621",3.899487396,64,"Spring","Day","F","Fem",164,4011,2012,4011
"622",1.053864586,69,"Spring","Night","F","Fem",167,4011,2012,4011
"623",4.904195361,68,"Spring","Day","F","Fem",167,4011,2012,4011
"624",2.85739292,66,"Spring","Night","F","Fem",168,4011,2012,4011
"625",4.687048027,69,"Spring","Day","F","Fem",170,4011,2012,4011
"626",1.963327169,65,"Spring","Night","F","Fem",171,4011,2012,4011
"627",1.924177766,78,"Spring","Night","F","Fem",172,4011,2012,4011
"628",1.829487146,78,"Spring","Night","F","Fem",173,4011,2012,4011
"629",0.290127352,74,"Spring","Night","F","Fem",174,4011,2012,4011
"630",4.828227341,78,"Spring","Day","F","Fem",174,4011,2012,4011
"631",5.958808468,75,"Spring","Day","F","Fem",175,4011,2012,4011
"632",0.70139876,82,"Spring","Night","F","Fem",177,4011,2012,4011
"633",2.428000509,84,"Spring","Night","F","Fem",178,4011,2012,4011
"634",3.672733102,79,"Spring","Night","F","Fem",179,4011,2012,4011
"635",5.328252646,86,"Spring","Day","F","Fem",179,4011,2012,4011
"636",5.490606288,85,"Spring","Day","F","Fem",181,4011,2012,4011
"637",5.28944905,89,"Spring","Day","F","Fem",182,4011,2012,4011
"638",4.02311975,82,"Summer","Night","F","Fem",184,4011,2012,4011
"639",3.334315796,88,"Summer","Day","F","Fem",184,4011,2012,4011
"640",0.102888645,78,"Summer","Night","F","Fem",188,4011,2012,4011
"641",0.946975468,87,"Summer","Night","F","Fem",189,4011,2012,4011
"642",1.33056791,84,"Summer","Night","F","Fem",190,4011,2012,4011
"643",2.781458673,83,"Summer","Night","F","Fem",191,4011,2012,4011
"644",5.947977503,96,"Summer","Day","F","Fem",192,4011,2012,4011
"645",1.844160617,85,"Summer","Night","F","Fem",194,4011,2012,4011
"646",3.293719523,80,"Summer","Night","F","Fem",195,4011,2012,4011
"647",1.045494795,89,"Summer","Night","F","Fem",196,4011,2012,4011
"648",5.034415881,97,"Summer","Day","F","Fem",196,4011,2012,4011
"649",0.877877225,94,"Summer","Night","F","Fem",197,4011,2012,4011
"650",5.264637202,98,"Summer","Day","F","Fem",197,4011,2012,4011
"651",0.053200785,88,"Summer","Night","F","Fem",198,4011,2012,4011
"652",1.23076421,86,"Summer","Night","F","Fem",199,4011,2012,4011
"653",4.389620314,100,"Summer","Day","F","Fem",199,4011,2012,4011
"654",1.15716836,86,"Summer","Night","F","Fem",200,4011,2012,4011
"655",5.910631685,97,"Summer","Day","F","Fem",200,4011,2012,4011
"656",1.81923985,92,"Summer","Night","F","Fem",201,4011,2012,4011
"657",5.875222025,100,"Summer","Day","F","Fem",201,4011,2012,4011
"658",6.146131748,99,"Summer","Day","F","Fem",202,4011,2012,4011
"659",1.650581444,87,"Summer","Night","F","Fem",204,4011,2012,4011
"660",5.223724685,95,"Summer","Day","F","Fem",204,4011,2012,4011
"661",1.254566875,93,"Summer","Night","F","Fem",205,4011,2012,4011
"662",5.449674069,100,"Summer","Day","F","Fem",205,4011,2012,4011
"663",1.812130695,91,"Summer","Night","F","Fem",206,4011,2012,4011
"664",6.160082162,98,"Summer","Day","F","Fem",206,4011,2012,4011
"665",0.264094306,90,"Summer","Night","F","Fem",207,4011,2012,4011
